concept_0,year_0,yearly frequency_0,rank_0,level_0,concept historical total_0,yearly vis total_0,proportion_0,concept_1,year_1,yearly frequency_1,rank_1,level_1,concept historical total_1,yearly vis total_1,proportion_1,concept_2,year_2,yearly frequency_2,rank_2,level_2,concept historical total_2,yearly vis total_2,proportion_2,concept_3,year_3,yearly frequency_3,rank_3,level_3,concept historical total_3,yearly vis total_3,proportion_3
Chemistry,2006,0,10,0,3,113,0.0,Multimedia,2006,2,10,1,89,113,0.017699115044247787,Cluster analysis,2006,3,10,2,96,113,0.02654867256637168,Graph drawing,2006,2,10,3,70,113,0.017699115044247787
Chemistry,2007,0,10,0,3,107,0.0,Multimedia,2007,4,10,1,89,107,0.037383177570093455,Cluster analysis,2007,1,10,2,96,107,0.009345794392523364,Graph drawing,2007,3,10,3,70,107,0.028037383177570093
Chemistry,2008,0,10,0,3,99,0.0,Multimedia,2008,3,10,1,89,99,0.030303030303030304,Cluster analysis,2008,5,10,2,96,99,0.050505050505050504,Graph drawing,2008,8,10,3,70,99,0.08080808080808081
Chemistry,2009,1,10,0,3,117,0.008547008547008548,Multimedia,2009,2,10,1,89,117,0.017094017094017096,Cluster analysis,2009,4,10,2,96,117,0.03418803418803419,Graph drawing,2009,4,10,3,70,117,0.03418803418803419
Chemistry,2010,0,10,0,3,109,0.0,Multimedia,2010,3,10,1,89,109,0.027522935779816515,Cluster analysis,2010,3,10,2,96,109,0.027522935779816515,Graph drawing,2010,2,10,3,70,109,0.01834862385321101
Chemistry,2011,0,10,0,3,119,0.0,Multimedia,2011,3,10,1,89,119,0.025210084033613446,Cluster analysis,2011,7,10,2,96,119,0.058823529411764705,Graph drawing,2011,3,10,3,70,119,0.025210084033613446
Chemistry,2012,0,10,0,3,116,0.0,Multimedia,2012,5,10,1,89,116,0.04310344827586207,Cluster analysis,2012,8,10,2,96,116,0.06896551724137931,Graph drawing,2012,2,10,3,70,116,0.017241379310344827
Chemistry,2013,0,10,0,3,101,0.0,Multimedia,2013,2,10,1,89,101,0.019801980198019802,Cluster analysis,2013,5,10,2,96,101,0.04950495049504951,Graph drawing,2013,3,10,3,70,101,0.0297029702970297
Chemistry,2014,1,10,0,3,132,0.007575757575757576,Multimedia,2014,4,10,1,89,132,0.030303030303030304,Cluster analysis,2014,3,10,2,96,132,0.022727272727272728,Graph drawing,2014,1,10,3,70,132,0.007575757575757576
Chemistry,2015,0,10,0,3,127,0.0,Multimedia,2015,6,10,1,89,127,0.047244094488188976,Cluster analysis,2015,3,10,2,96,127,0.023622047244094488,Graph drawing,2015,3,10,3,70,127,0.023622047244094488
Chemistry,2016,0,10,0,3,115,0.0,Multimedia,2016,5,10,1,89,115,0.043478260869565216,Cluster analysis,2016,2,10,2,96,115,0.017391304347826087,Graph drawing,2016,5,10,3,70,115,0.043478260869565216
Chemistry,2017,0,10,0,3,114,0.0,Multimedia,2017,3,10,1,89,114,0.02631578947368421,Cluster analysis,2017,8,10,2,96,114,0.07017543859649122,Graph drawing,2017,3,10,3,70,114,0.02631578947368421
Chemistry,2018,0,10,0,3,127,0.0,Multimedia,2018,2,10,1,89,127,0.015748031496062992,Cluster analysis,2018,5,10,2,96,127,0.03937007874015748,Graph drawing,2018,3,10,3,70,127,0.023622047244094488
Chemistry,2019,0,10,0,3,129,0.0,Multimedia,2019,4,10,1,89,129,0.031007751937984496,Cluster analysis,2019,4,10,2,96,129,0.031007751937984496,Graph drawing,2019,3,10,3,70,129,0.023255813953488372
Chemistry,2020,0,10,0,3,157,0.0,Multimedia,2020,5,10,1,89,157,0.03184713375796178,Cluster analysis,2020,5,10,2,96,157,0.03184713375796178,Graph drawing,2020,4,10,3,70,157,0.025477707006369428
Chemistry,2021,0,10,0,3,169,0.0,Multimedia,2021,11,10,1,89,169,0.0650887573964497,Cluster analysis,2021,4,10,2,96,169,0.023668639053254437,Graph drawing,2021,3,10,3,70,169,0.01775147928994083
